UID,gap,gap_nosoc,evac,hform,emass1,emass2,efermi_hse,efermi_hse_nosoc,cbm,vbm,excitonmass1,excitonmass2,alphax,alphaz,bse_binding,c_11,c_12,c_22,dir_gap,gap_hse,dir_gap_hse,cbm_hse,vbm_hse,lattice_param
2821,1.2378763372390664,1.5530994066196708,4.689608656975478,-0.5942942451817276,0.3889686810788459,0.3889510135155751,-4.16772611774099,-4.220882481018201,-3.614486282099045,-4.852362619338113,0.1856945246439488,0.18569119422211366,6.590044311772053,0.4115628614796604,0.4793603372390665,120.58303768096052,22.770187103517927,121.32485819795666,1.2378763372390664,1.7304371317062133,1.7304371317062133,-3.2623899547477118,-4.992827086453923,3.319007
124,2.2191455884964126,2.2871495954045717,2.627260230492792,-0.1903295177933062,0.6583072265120707,0.3250705026491909,-4.898027796831329,-4.795541964971992,-3.5381355829420804,-5.757281171438493,0.298222348457794,0.29300187042662257,3.0304372590597564,0.2976710738700949,1.0771949292364578,33.83328943543032,6.780187597034942,33.83811680896042,2.4274119292364578,2.9145192404726146,3.1454774297719807,-3.3080474582466723,-6.222566698719287,3.666216
2798,2.7008286144892883,2.7017687552146694,3.1550803221597166,-2.945368643908528,1.2136227788464629,0.901457558516298,-5.350364082443203,-5.281629373790524,-5.599940689725568,-8.300769304214858,0.392226350694261,0.3507815899354728,1.9871884990268416,0.21394630921173324,1.5361079158052242,162.91444643483266,38.82349126410698,161.90510610143556,2.8696339158052235,5.218116611537117,5.364862769045024,-4.244875097229128,-9.462991708766246,2.993808
2653,4.776683869763817,4.8140883182950684,3.2298819232194917,-3.303420509606114,3.179617428945382,0.9669630726203288,-4.711972238249047,-4.699455265419628,-3.0865247627881622,-7.863208632551977,1.1530026090800485,0.8347067763854699,1.1975699507272044,0.20911184662079266,2.1616759180332545,165.12743118628592,35.11898451110701,165.95398236888968,4.990571918033255,6.592802877815348,6.827162443729137,-2.5143712795378397,-9.107174157353187,3.254428
2660,0.131633071968683,0.3547161105643276,4.195169693802783,-0.6972706228859723,1.7216033055092597,0.15027918001161394,-5.215707313572741,-5.328805312433867,-5.087546911665469,-5.219179983634152,3.2434584553991863,0.06961417428709843,8.700635010990423,0.4561639015562263,0.4317431430053048,58.523692636306016,18.47157841516945,58.496443747548206,0.5845311430053048,0.6648010372491499,1.2483286370676523,-4.835445035364829,-5.50024607261398,3.90933
3385,1.7479817399988278,1.841449081566,3.7503885253538614,-0.3760491191962081,2.2372027798842,0.9019871379850288,-4.404777002394144,-4.3093217592155035,-3.5244440543618696,-5.272425794360697,0.1731401893242408,0.17256630234441533,4.6074016898354655,0.5647325045732631,0.7992310527666755,57.02656613128699,12.869550300274026,57.35231066174883,2.3447990527666756,2.363037678002049,3.0324237288029865,-3.296119529256408,-5.659157207258456,4.115307
3384,1.9974652951471448,2.012051483598252,3.8198436252386543,-0.7171258275637138,1.4330699419904354,0.3818568021446154,-4.636879514537704,-4.6398576895149315,-3.828265297694229,-5.8257305928413725,0.6799148541955946,0.3637371409932584,3.630619138217004,0.5167602991161515,1.0952306490880126,73.03842273723144,17.210749492863492,73.43771469227089,2.6448826490880126,2.720580800402836,3.4351333171241505,-3.5927645618834436,-6.3133453622862765,3.777721
1463,5.7380332987159814,5.744594198768908,2.541922684836136,-2.4682004984486827,0.4877928567756085,0.4871641384538627,-2.9176383349815964,-2.918567218580273,-2.2018639292893387,-7.9398972280053215,0.5599742798057802,0.5591322942111131,0.675421081031886,0.25377339055104603,2.0561885499171333,18.959690658796198,3.336879593196008,20.86423130573073,5.814431549917133,7.047010997614251,7.1244392550482365,-1.9109224783337744,-8.957933475948025,4.462778
1378,5.618229366763852,5.627709214881232,2.5969313260983453,-2.5029130911750275,0.5522979460811271,0.5517137003693714,-2.7934180261295642,-2.7445325226249024,-2.0342419725300736,-7.652471339293925,0.4626079844251409,0.4515345608950529,0.7051914164549082,0.2486584678752577,2.2361405368773584,19.206313651916986,5.571860867662037,18.53265193623892,5.686178536877358,6.916304949670295,6.976810305010741,-1.7553715117469542,-8.671676461417249,4.813554
119,1.093558343233171,1.0991566181236534,1.9416967045662363,0.0630813799416714,0.11908529891012096,0.11903317705367902,-4.651167973445376,-4.649079669847948,-4.085065971409229,-5.1786243146424,0.0588963196670154,0.058826036376158075,4.162968940063767,0.2356782622729723,0.3963565042988285,49.71568627963808,17.262100874040144,49.545774907768106,1.1143165042988286,1.718675376941846,1.7562739509012024,-3.848589413257092,-5.567264790198939,4.061367
2658,0.8124846207995438,0.8931238876136991,4.080806583055097,-1.1753366504330327,1.3508636849560902,0.3816070160987159,-5.971997758332972,-6.0094531686715875,-5.452645607929119,-6.265130228728662,1.7926001400974858,0.20917312334286445,4.380249740776928,0.3975545718600775,0.9400568204733968,78.29920753875571,26.628963435694505,78.83617027241806,1.1130238204733969,1.6264218685104428,1.9894434049692231,-5.14339636004393,-6.769818228554372,3.676828
1554,4.770564915798849,4.774044192500536,2.974709991701407,-2.266927300751312,3.3790476436044683,1.9032766999668087,-4.990159531464761,-4.991102905203093,-3.482104141116752,-8.252669056915598,3.1419174959251954,1.9959491828201696,0.8175312246195803,0.30093048838176706,2.6030840540214246,30.56808900349125,11.906720413228276,31.861285471593746,4.7714440540214245,6.3841685096906255,6.3841908839422095,-2.8621033616443365,-9.246271871334963,3.945865
120,1.8765379810832519,1.8779374534843083,1.8962053644481167,-0.002968766152442015,0.2045630581008397,0.20441942665394125,-4.1673349623770015,-4.167797769258602,-3.4425394833178617,-5.319077464401113,0.1233636193235806,0.12287040493072672,1.3727340933888093,0.191737736847952,1.1205730234125155,139.59460250061014,68.78532833620271,138.7354512573577,2.3652620234125155,3.0896707238041135,3.481245312547073,-3.1374447209508998,-6.227115444755013,3.268446
1664,0.9805987984608554,1.0134455375056486,3.9185132420075743,-1.7051478545735488,1.3430449809030969,0.7539818181267212,-3.3748503630336897,-3.3753820357189404,-3.0290039083683613,-4.0096027068292175,1.0139569484849889,0.9764946568939432,5.127330200395246,0.3562965225951452,0.9085403946315579,83.22309741909645,14.913628913211285,83.06228205369995,1.5798983946315581,1.5000278666185858,2.157221135147701,-2.569986723350683,-4.070014589969269,3.410115
2689,1.5803894396776823,1.6479279143592194,4.530695664557996,-0.9210118751458154,0.4269801144343949,0.42693472800159066,-4.941065427820017,-4.976101835571932,-4.307220837296994,-5.887610276974675,0.2364655702042469,0.2364494894351277,6.192093166810008,0.3739023163571379,0.5468294396776823,131.33135699729178,32.552256779113605,131.45355911634607,1.5803894396776823,2.0874393506372604,2.0874393506372604,-3.8973457529652613,-5.984785103602523,3.184066
2823,0.7271129177540153,1.0756364845971196,4.832299556196321,-0.1094379760565758,0.36426551086411296,0.364264085121136,-3.9423739038646017,-4.034439336148207,-3.6907869588608975,-4.417899876614913,0.160203693939385,0.16019654310959952,8.859341230766004,0.4669109779607955,0.4185089177540153,89.85707032267399,15.87891415962965,90.26495264916883,0.7271129177540153,1.1408641561156432,1.1408641561156432,-3.359401487018562,-4.500265643134205,3.550076
2722,1.3463092055202508,1.3491336612222495,3.1690951910159884,-0.8036374097931821,0.4503778579428026,0.45011175533415865,-7.942817269015541,-7.8995203041594735,-6.74649996578421,-8.092809171304461,0.3990323276910927,0.3984042947256991,1.9517938312508287,0.2384408455972221,1.1950516870328678,87.84520317475878,33.668654517834355,88.14775982305035,1.6212726870328678,2.3408532240987285,2.488665144674602,-6.958058190802476,-9.298911414901204,3.402214
136,1.5179359932450849,1.915291819771913,2.5528112516324537,-0.3699546538678429,0.44195714405852093,0.4412039378478442,-4.564684748855578,-4.318770510661992,-3.83423207831124,-5.352168071556323,4.64225475297791,0.1251278064623806,2.843965094893555,0.30906027833785943,0.7934326582624754,18.67254355319331,4.218284556600942,18.987702189342933,1.5679476582624754,2.199324142375416,2.2800110783840104,-3.6143564856118138,-5.813680627987231,4.077782
139,2.287925385743608,2.3134425818116724,2.6784655053420074,-0.341808109032308,1.8820992140618948,0.3837538613159848,-5.069256358611649,-4.612374376246937,-3.772263463481668,-6.060188849225275,0.3803247412215561,0.3765065320212371,2.5642688087998797,0.2968138240741868,1.4657813950812106,27.499007957069892,6.465634222165747,28.11491660030297,2.5399253950812097,2.9777847514966638,3.263470587594423,-3.5803639828648395,-6.558148734361503,3.752041
2732,1.1709399864419574,1.2204950279857707,3.4887941868644714,-0.1956615075827853,0.5652996634026736,0.27096469873751816,-5.882473848819328,-5.8944730865871895,-5.120784849824379,-6.2917248362663365,1.1636541784395762,0.15964062143832608,7.543545956031742,0.35677795078752683,0.5924331746052937,68.77110976599558,17.903621733103,66.93976323118707,1.3534731746052937,1.6808733331839538,1.932397569924425,-5.034023349016172,-6.714896682200125,3.553395
3465,0.06713214739487937,0.0,4.828217597159656,-0.3817937620090763,0.5097019547786207,0.08032038305416221,-7.060552080762602,-7.0697299684496215,-6.472278730219736,-6.539410877614616,0.12214538430844347,0.03980766261250397,131.39786263424682,0.4547570228996575,0.2786861473948794,199.04328168850014,79.94565962560459,198.2793860598744,0.06713214739487937,0.061556865895351816,0.08031826910735074,-7.025217408578949,-7.086774274474301,2.896189
2687,0.9123966902884229,0.9162400180979796,4.127311832710266,-1.9794429622070808,0.4189398022992996,0.4189114940188479,-6.1621014801308025,-6.161785375151037,-5.756063884829563,-6.668460575117985,0.6408686257108108,0.6282358677391225,4.012267913009548,0.24705858632845595,0.7868617676251239,232.6114127663897,83.75945789007228,234.00333789230342,1.6905227676251242,1.6514393423740092,2.4282483628339726,-5.332027150088477,-6.983466492462485,2.820499
2785,0.7621676257664414,0.8020947934957117,3.631293443684757,-0.3473301460162836,0.7436805565841659,0.2198369220823527,-5.773654571365428,-5.790418851816732,-5.235963029586446,-5.998130655352888,1.0076988322764449,0.13382504125099018,4.615334773911816,0.40568882080741264,0.7111230231037388,59.521661925964146,14.268940561493642,59.05558441720864,1.0922030231037387,1.3334170782580537,1.709762257541077,-5.121809862110212,-6.4552269403682665,3.864841
